stem,query_id,regime,specificity,polarity,correct_in_n_runs,decision_unanimous,matched_set_identical,sets
S-RUS-UKR-TRANSL-OFFICIAL-32-040,S-RUS-UKR-TRANSL-OFFICIAL-32-040,rus_ukr,3-2,positive,3,True,True,36798 | 36798 | 36798
S-RUS-UKR-TRANSL-OFFICIAL-32-041,S-RUS-UKR-TRANSL-OFFICIAL-32-041,rus_ukr,3-2,positive,3,True,True,35630 | 35630 | 35630
S-RUS-UKR-TRANSL-OFFICIAL-32-042,S-RUS-UKR-TRANSL-OFFICIAL-32-042,rus_ukr,3-2,positive,3,True,True,35620 | 35620 | 35620
S-RUS-UKR-TRANSL-OFFICIAL-32-043,S-RUS-UKR-TRANSL-OFFICIAL-32-043,rus_ukr,3-2,positive,3,True,True,41439 | 41439 | 41439
S-RUS-UKR-TRANSL-OFFICIAL-32-044,S-RUS-UKR-TRANSL-OFFICIAL-32-044,rus_ukr,3-2,positive,3,True,True,22411 | 22411 | 22411
S-RUS-UKR-TRANSL-OFFICIAL-32-045,S-RUS-UKR-TRANSL-OFFICIAL-32-045,rus_ukr,3-2,positive,3,True,True,31950 | 31950 | 31950
S-RUS-UKR-TRANSL-OFFICIAL-32-046,S-RUS-UKR-TRANSL-OFFICIAL-32-046,rus_ukr,3-2,positive,3,True,True,36996 | 36996 | 36996
S-RUS-UKR-TRANSL-OFFICIAL-32-047,S-RUS-UKR-TRANSL-OFFICIAL-32-047,rus_ukr,3-2,positive,3,True,True,35639 | 35639 | 35639
S-RUS-UKR-TRANSL-OFFICIAL-32-048,S-RUS-UKR-TRANSL-OFFICIAL-32-048,rus_ukr,3-2,positive,3,True,True,30545 | 30545 | 30545
S-RUS-UKR-TRANSL-OFFICIAL-32-049,S-RUS-UKR-TRANSL-OFFICIAL-32-049,rus_ukr,3-2,positive,3,True,True,44882 | 44882 | 44882
S-RUS-UKR-TRANSL-OFFICIAL-32-050,S-RUS-UKR-TRANSL-OFFICIAL-32-050,rus_ukr,3-2,positive,3,True,True,37841 | 37841 | 37841
S-RUS-UKR-TRANSL-OFFICIAL-32-051,S-RUS-UKR-TRANSL-OFFICIAL-32-051,rus_ukr,3-2,positive,3,True,True,37328 | 37328 | 37328
S-RUS-UKR-TRANSL-OFFICIAL-32-052,S-RUS-UKR-TRANSL-OFFICIAL-32-052,rus_ukr,3-2,positive,3,True,True,41050 | 41050 | 41050
S-RUS-UKR-TRANSL-OFFICIAL-32-053,S-RUS-UKR-TRANSL-OFFICIAL-32-053,rus_ukr,3-2,positive,3,True,True,39212 | 39212 | 39212
S-RUS-UKR-TRANSL-OFFICIAL-32-054,S-RUS-UKR-TRANSL-OFFICIAL-32-054,rus_ukr,3-2,positive,3,True,True,40119 | 40119 | 40119
S-RUS-UKR-TRANSL-OFFICIAL-32-055,S-RUS-UKR-TRANSL-OFFICIAL-32-055,rus_ukr,3-2,positive,3,True,True,35242 | 35242 | 35242
S-RUS-UKR-TRANSL-OFFICIAL-32-056,S-RUS-UKR-TRANSL-OFFICIAL-32-056,rus_ukr,3-2,positive,3,True,True,36809 | 36809 | 36809
S-RUS-UKR-TRANSL-OFFICIAL-32-057,S-RUS-UKR-TRANSL-OFFICIAL-32-057,rus_ukr,3-2,positive,3,True,True,16949 | 16949 | 16949
S-RUS-UKR-TRANSL-OFFICIAL-32-058,S-RUS-UKR-TRANSL-OFFICIAL-32-058,rus_ukr,3-2,positive,3,True,True,36803 | 36803 | 36803
S-RUS-UKR-TRANSL-OFFICIAL-32-059,S-RUS-UKR-TRANSL-OFFICIAL-32-059,rus_ukr,3-2,positive,3,True,True,36483 | 36483 | 36483
S-RUS-UKR-TRANSL-OFFICIAL-32-060,S-RUS-UKR-TRANSL-OFFICIAL-32-060,rus_ukr,3-2,positive,3,True,True,37335 | 37335 | 37335
S-RUS-UKR-TRANSL-OFFICIAL-32-061,S-RUS-UKR-TRANSL-OFFICIAL-32-061,rus_ukr,3-2,positive,3,True,True,37337 | 37337 | 37337
S-RUS-UKR-TRANSL-OFFICIAL-32-062,S-RUS-UKR-TRANSL-OFFICIAL-32-062,rus_ukr,3-2,positive,3,True,True,37729 | 37729 | 37729
S-RUS-UKR-TRANSL-OFFICIAL-32-063,S-RUS-UKR-TRANSL-OFFICIAL-32-063,rus_ukr,3-2,positive,3,True,True,36480 | 36480 | 36480
S-RUS-UKR-TRANSL-OFFICIAL-32-064,S-RUS-UKR-TRANSL-OFFICIAL-32-064,rus_ukr,3-2,positive,3,True,True,51957 | 51957 | 51957
S-RUS-UKR-TRANSL-OFFICIAL-32-065,S-RUS-UKR-TRANSL-OFFICIAL-32-065,rus_ukr,3-2,positive,3,True,True,35672 | 35672 | 35672
S-RUS-UKR-TRANSL-OFFICIAL-32-066,S-RUS-UKR-TRANSL-OFFICIAL-32-066,rus_ukr,3-2,positive,3,True,True,35676 | 35676 | 35676
S-RUS-UKR-TRANSL-OFFICIAL-32-067,S-RUS-UKR-TRANSL-OFFICIAL-32-067,rus_ukr,3-2,positive,3,True,True,40572 | 40572 | 40572
S-RUS-UKR-TRANSL-OFFICIAL-32-068,S-RUS-UKR-TRANSL-OFFICIAL-32-068,rus_ukr,3-2,positive,3,True,True,37340 | 37340 | 37340
S-RUS-UKR-TRANSL-OFFICIAL-32-069,S-RUS-UKR-TRANSL-OFFICIAL-32-069,rus_ukr,3-2,positive,3,True,True,44142 | 44142 | 44142
S-RUS-UKR-TRANSL-OFFICIAL-32-070,S-RUS-UKR-TRANSL-OFFICIAL-32-070,rus_ukr,3-2,positive,3,True,True,44142 | 44142 | 44142
S-RUS-UKR-TRANSL-OFFICIAL-32-071,S-RUS-UKR-TRANSL-OFFICIAL-32-071,rus_ukr,3-2,positive,3,True,True,35398 | 35398 | 35398
S-RUS-UKR-TRANSL-OFFICIAL-32-072,S-RUS-UKR-TRANSL-OFFICIAL-32-072,rus_ukr,3-2,positive,3,True,True,33401 | 33401 | 33401
S-RUS-UKR-TRANSL-OFFICIAL-32-073,S-RUS-UKR-TRANSL-OFFICIAL-32-073,rus_ukr,3-2,positive,3,True,True,38616 | 38616 | 38616
S-RUS-UKR-TRANSL-OFFICIAL-32-074,S-RUS-UKR-TRANSL-OFFICIAL-32-074,rus_ukr,3-2,positive,3,True,True,41051 | 41051 | 41051
S-RUS-UKR-TRANSL-OFFICIAL-32-075,S-RUS-UKR-TRANSL-OFFICIAL-32-075,rus_ukr,3-2,positive,3,True,True,16670 | 16670 | 16670
S-RUS-UKR-TRANSL-OFFICIAL-32-076,S-RUS-UKR-TRANSL-OFFICIAL-32-076,rus_ukr,3-2,positive,3,True,True,50973 | 50973 | 50973
S-RUS-UKR-TRANSL-OFFICIAL-32-077,S-RUS-UKR-TRANSL-OFFICIAL-32-077,rus_ukr,3-2,positive,3,True,True,36829 | 36829 | 36829
S-RUS-UKR-TRANSL-OFFICIAL-32-078,S-RUS-UKR-TRANSL-OFFICIAL-32-078,rus_ukr,3-2,positive,3,True,True,35766 | 35766 | 35766
S-RUS-UKR-TRANSL-OFFICIAL-32-079,S-RUS-UKR-TRANSL-OFFICIAL-32-079,rus_ukr,3-2,positive,3,True,True,40661 | 40661 | 40661
S-RUS-UKR-TRANSL-OFFICIAL-32-080,S-RUS-UKR-TRANSL-OFFICIAL-32-080,rus_ukr,3-2,positive,3,True,True,36836 | 36836 | 36836
S-RUS-UKR-TRANSL-OFFICIAL-32-081,S-RUS-UKR-TRANSL-OFFICIAL-32-081,rus_ukr,3-2,positive,3,True,True,40240 | 40240 | 40240
S-RUS-UKR-TRANSL-OFFICIAL-32-082,S-RUS-UKR-TRANSL-OFFICIAL-32-082,rus_ukr,3-2,positive,3,True,True,50603 | 50603 | 50603
S-RUS-UKR-TRANSL-OFFICIAL-32-083,S-RUS-UKR-TRANSL-OFFICIAL-32-083,rus_ukr,3-2,positive,3,True,True,36837 | 36837 | 36837
S-RUS-UKR-TRANSL-OFFICIAL-32-084,S-RUS-UKR-TRANSL-OFFICIAL-32-084,rus_ukr,3-2,positive,3,True,True,47779 | 47779 | 47779
S-RUS-UKR-TRANSL-OFFICIAL-32-085,S-RUS-UKR-TRANSL-OFFICIAL-32-085,rus_ukr,3-2,positive,3,True,True,35691 | 35691 | 35691
S-RUS-UKR-TRANSL-OFFICIAL-32-086,S-RUS-UKR-TRANSL-OFFICIAL-32-086,rus_ukr,3-2,positive,3,True,True,35421 | 35421 | 35421
S-RUS-UKR-TRANSL-OFFICIAL-32-087,S-RUS-UKR-TRANSL-OFFICIAL-32-087,rus_ukr,3-2,positive,3,True,True,37177 | 37177 | 37177
S-RUS-UKR-TRANSL-OFFICIAL-32-088,S-RUS-UKR-TRANSL-OFFICIAL-32-088,rus_ukr,3-2,positive,3,True,True,38799 | 38799 | 38799
S-RUS-UKR-TRANSL-OFFICIAL-32-089,S-RUS-UKR-TRANSL-OFFICIAL-32-089,rus_ukr,3-2,positive,3,True,True,48855 | 48855 | 48855
S-RUS-UKR-TRANSL-OFFICIAL-32-090,S-RUS-UKR-TRANSL-OFFICIAL-32-090,rus_ukr,3-2,positive,3,True,True,35027 | 35027 | 35027
S-RUS-UKR-TRANSL-OFFICIAL-32-091,S-RUS-UKR-TRANSL-OFFICIAL-32-091,rus_ukr,3-2,positive,3,True,True,31671 | 31671 | 31671
S-RUS-UKR-TRANSL-OFFICIAL-32-092,S-RUS-UKR-TRANSL-OFFICIAL-32-092,rus_ukr,3-2,positive,3,True,True,35404 | 35404 | 35404
S-RUS-UKR-TRANSL-OFFICIAL-32-093,S-RUS-UKR-TRANSL-OFFICIAL-32-093,rus_ukr,3-2,positive,3,True,True,37363 | 37363 | 37363
S-RUS-UKR-TRANSL-OFFICIAL-32-094,S-RUS-UKR-TRANSL-OFFICIAL-32-094,rus_ukr,3-2,positive,3,True,True,42874 | 42874 | 42874
S-RUS-UKR-TRANSL-OFFICIAL-32-095,S-RUS-UKR-TRANSL-OFFICIAL-32-095,rus_ukr,3-2,positive,3,True,True,42874 | 42874 | 42874
S-RUS-UKR-TRANSL-OFFICIAL-32-096,S-RUS-UKR-TRANSL-OFFICIAL-32-096,rus_ukr,3-2,positive,3,True,True,42874 | 42874 | 42874
S-RUS-UKR-TRANSL-OFFICIAL-32-097,S-RUS-UKR-TRANSL-OFFICIAL-32-097,rus_ukr,3-2,positive,3,True,True,35715 | 35715 | 35715
S-RUS-UKR-TRANSL-OFFICIAL-32-098,S-RUS-UKR-TRANSL-OFFICIAL-32-098,rus_ukr,3-2,positive,3,True,True,36957 | 36957 | 36957
S-RUS-UKR-TRANSL-OFFICIAL-32-099,S-RUS-UKR-TRANSL-OFFICIAL-32-099,rus_ukr,3-2,positive,3,True,True,36054 | 36054 | 36054
S-RUS-UKR-TRANSL-OFFICIAL-32-100,S-RUS-UKR-TRANSL-OFFICIAL-32-100,rus_ukr,3-2,positive,3,True,True,16673 | 16673 | 16673
S-RUS-UKR-TRANSL-OFFICIAL-32-101,S-RUS-UKR-TRANSL-OFFICIAL-32-101,rus_ukr,3-2,positive,3,True,True,39208 | 39208 | 39208
S-RUS-UKR-TRANSL-OFFICIAL-32-102,S-RUS-UKR-TRANSL-OFFICIAL-32-102,rus_ukr,3-2,positive,3,True,True,35530 | 35530 | 35530
S-RUS-UKR-TRANSL-OFFICIAL-32-103,S-RUS-UKR-TRANSL-OFFICIAL-32-103,rus_ukr,3-2,positive,3,True,True,35781 | 35781 | 35781
S-RUS-UKR-TRANSL-OFFICIAL-32-104,S-RUS-UKR-TRANSL-OFFICIAL-32-104,rus_ukr,3-2,positive,3,True,True,43538 | 43538 | 43538
S-RUS-UKR-TRANSL-OFFICIAL-32-105,S-RUS-UKR-TRANSL-OFFICIAL-32-105,rus_ukr,3-2,positive,3,True,True,35528 | 35528 | 35528
S-RUS-UKR-TRANSL-OFFICIAL-32-106,S-RUS-UKR-TRANSL-OFFICIAL-32-106,rus_ukr,3-2,positive,3,True,True,52260 | 52260 | 52260
S-RUS-UKR-TRANSL-OFFICIAL-32-107,S-RUS-UKR-TRANSL-OFFICIAL-32-107,rus_ukr,3-2,positive,3,True,True,50233 | 50233 | 50233
S-RUS-UKR-TRANSL-OFFICIAL-32-108,S-RUS-UKR-TRANSL-OFFICIAL-32-108,rus_ukr,3-2,positive,3,True,True,48859 | 48859 | 48859
S-RUS-UKR-TRANSL-OFFICIAL-32-109,S-RUS-UKR-TRANSL-OFFICIAL-32-109,rus_ukr,3-2,positive,3,True,True,16692 | 16692 | 16692
S-RUS-UKR-TRANSL-OFFICIAL-32-110,S-RUS-UKR-TRANSL-OFFICIAL-32-110,rus_ukr,3-2,positive,3,True,True,43094 | 43094 | 43094
S-RUS-UKR-TRANSL-OFFICIAL-32-111,S-RUS-UKR-TRANSL-OFFICIAL-32-111,rus_ukr,3-2,positive,3,True,True,43094 | 43094 | 43094
S-RUS-UKR-TRANSL-OFFICIAL-32-112,S-RUS-UKR-TRANSL-OFFICIAL-32-112,rus_ukr,3-2,positive,3,True,True,37733 | 37733 | 37733
S-RUS-UKR-TRANSL-OFFICIAL-32-113,S-RUS-UKR-TRANSL-OFFICIAL-32-113,rus_ukr,3-2,positive,3,True,True,35484 | 35484 | 35484
S-RUS-UKR-TRANSL-OFFICIAL-32-114,S-RUS-UKR-TRANSL-OFFICIAL-32-114,rus_ukr,3-2,positive,3,True,True,36865 | 36865 | 36865
S-RUS-UKR-TRANSL-OFFICIAL-32-115,S-RUS-UKR-TRANSL-OFFICIAL-32-115,rus_ukr,3-2,positive,3,True,True,46549 | 46549 | 46549
S-RUS-UKR-TRANSL-OFFICIAL-32-116,S-RUS-UKR-TRANSL-OFFICIAL-32-116,rus_ukr,3-2,positive,0,True,True,- | - | -
S-RUS-UKR-TRANSL-OFFICIAL-32-117,S-RUS-UKR-TRANSL-OFFICIAL-32-117,rus_ukr,3-2,positive,3,True,True,49515 | 49515 | 49515
S-RUS-UKR-TRANSL-OFFICIAL-32-118,S-RUS-UKR-TRANSL-OFFICIAL-32-118,rus_ukr,3-2,positive,3,True,True,46784 | 46784 | 46784
S-RUS-UKR-TRANSL-OFFICIAL-32-119,S-RUS-UKR-TRANSL-OFFICIAL-32-119,rus_ukr,3-2,positive,3,True,True,32751 | 32751 | 32751
S-RUS-UKR-TRANSL-OFFICIAL-32-120,S-RUS-UKR-TRANSL-OFFICIAL-32-120,rus_ukr,3-2,positive,3,True,True,35393 | 35393 | 35393
S-RUS-UKR-TRANSL-OFFICIAL-32-121,S-RUS-UKR-TRANSL-OFFICIAL-32-121,rus_ukr,3-2,positive,3,True,True,41001 | 41001 | 41001
S-RUS-UKR-TRANSL-OFFICIAL-32-122,S-RUS-UKR-TRANSL-OFFICIAL-32-122,rus_ukr,3-2,positive,3,True,True,35521 | 35521 | 35521
S-RUS-UKR-TRANSL-OFFICIAL-32-123,S-RUS-UKR-TRANSL-OFFICIAL-32-123,rus_ukr,3-2,positive,3,True,True,16710 | 16710 | 16710
S-RUS-UKR-TRANSL-OFFICIAL-32-124,S-RUS-UKR-TRANSL-OFFICIAL-32-124,rus_ukr,3-2,positive,3,True,True,10138 | 10138 | 10138
S-RUS-UKR-TRANSL-OFFICIAL-32-125,S-RUS-UKR-TRANSL-OFFICIAL-32-125,rus_ukr,3-2,positive,3,True,True,35517 | 35517 | 35517
S-RUS-UKR-TRANSL-OFFICIAL-32-126,S-RUS-UKR-TRANSL-OFFICIAL-32-126,rus_ukr,3-2,positive,3,True,True,45913 | 45913 | 45913
S-RUS-UKR-TRANSL-OFFICIAL-32-127,S-RUS-UKR-TRANSL-OFFICIAL-32-127,rus_ukr,3-2,positive,3,True,True,36478 | 36478 | 36478
S-RUS-UKR-TRANSL-OFFICIAL-32-128,S-RUS-UKR-TRANSL-OFFICIAL-32-128,rus_ukr,3-2,positive,3,True,True,35413 | 35413 | 35413
S-RUS-UKR-TRANSL-OFFICIAL-32-129,S-RUS-UKR-TRANSL-OFFICIAL-32-129,rus_ukr,3-2,positive,3,True,True,16655 | 16655 | 16655
S-RUS-UKR-TRANSL-OFFICIAL-32-130,S-RUS-UKR-TRANSL-OFFICIAL-32-130,rus_ukr,3-2,positive,3,True,True,41055 | 41055 | 41055
S-RUS-UKR-TRANSL-OFFICIAL-32-131,S-RUS-UKR-TRANSL-OFFICIAL-32-131,rus_ukr,3-2,positive,3,True,True,45821 | 45821 | 45821
S-RUS-UKR-TRANSL-OFFICIAL-32-132,S-RUS-UKR-TRANSL-OFFICIAL-32-132,rus_ukr,3-2,positive,3,True,True,35442 | 35442 | 35442
S-RUS-UKR-TRANSL-OFFICIAL-32-133,S-RUS-UKR-TRANSL-OFFICIAL-32-133,rus_ukr,3-2,positive,3,True,True,45060 | 45060 | 45060
S-RUS-UKR-TRANSL-OFFICIAL-32-134,S-RUS-UKR-TRANSL-OFFICIAL-32-134,rus_ukr,3-2,positive,3,True,True,33023 | 33023 | 33023
S-RUS-UKR-TRANSL-OFFICIAL-32-135,S-RUS-UKR-TRANSL-OFFICIAL-32-135,rus_ukr,3-2,positive,3,True,True,35511 | 35511 | 35511
S-RUS-UKR-TRANSL-OFFICIAL-32-136,S-RUS-UKR-TRANSL-OFFICIAL-32-136,rus_ukr,3-2,positive,3,True,True,41037 | 41037 | 41037
S-RUS-UKR-TRANSL-OFFICIAL-32-137,S-RUS-UKR-TRANSL-OFFICIAL-32-137,rus_ukr,3-2,positive,3,True,True,40244 | 40244 | 40244
S-RUS-UKR-TRANSL-OFFICIAL-32-138,S-RUS-UKR-TRANSL-OFFICIAL-32-138,rus_ukr,3-2,positive,3,True,True,35505 | 35505 | 35505
S-RUS-UKR-TRANSL-OFFICIAL-32-139,S-RUS-UKR-TRANSL-OFFICIAL-32-139,rus_ukr,3-2,positive,3,True,True,26723 | 26723 | 26723
S-RUS-UKR-TRANSL-OFFICIAL-32-140,S-RUS-UKR-TRANSL-OFFICIAL-32-140,rus_ukr,3-2,positive,3,True,True,47787 | 47787 | 47787
S-RUS-UKR-TRANSL-OFFICIAL-32-141,S-RUS-UKR-TRANSL-OFFICIAL-32-141,rus_ukr,3-2,positive,3,True,True,38158 | 38158 | 38158
S-RUS-UKR-TRANSL-OFFICIAL-32-142,S-RUS-UKR-TRANSL-OFFICIAL-32-142,rus_ukr,3-2,positive,3,True,True,36884 | 36884 | 36884
S-RUS-UKR-TRANSL-OFFICIAL-32-143,S-RUS-UKR-TRANSL-OFFICIAL-32-143,rus_ukr,3-2,positive,3,True,True,35580 | 35580 | 35580
S-RUS-UKR-TRANSL-OFFICIAL-32-144,S-RUS-UKR-TRANSL-OFFICIAL-32-144,rus_ukr,3-2,positive,3,True,True,35580 | 35580 | 35580
S-RUS-UKR-TRANSL-OFFICIAL-32-145,S-RUS-UKR-TRANSL-OFFICIAL-32-145,rus_ukr,3-2,positive,3,True,True,37303 | 37303 | 37303
S-RUS-UKR-TRANSL-OFFICIAL-32-146,S-RUS-UKR-TRANSL-OFFICIAL-32-146,rus_ukr,3-2,positive,3,True,True,52616 | 52616 | 52616
S-RUS-UKR-TRANSL-OFFICIAL-32-147,S-RUS-UKR-TRANSL-OFFICIAL-32-147,rus_ukr,3-2,positive,3,True,True,"34976,39784 | 34976,39784 | 34976,39784"
S-RUS-UKR-TRANSL-OFFICIAL-32-148,S-RUS-UKR-TRANSL-OFFICIAL-32-148,rus_ukr,3-2,positive,3,True,True,48879 | 48879 | 48879
S-RUS-UKR-TRANSL-OFFICIAL-32-149,S-RUS-UKR-TRANSL-OFFICIAL-32-149,rus_ukr,3-2,positive,3,True,True,48879 | 48879 | 48879
S-RUS-UKR-TRANSL-OFFICIAL-32-150,S-RUS-UKR-TRANSL-OFFICIAL-32-150,rus_ukr,3-2,positive,3,True,True,22404 | 22404 | 22404
S-RUS-UKR-TRANSL-OFFICIAL-32-151,S-RUS-UKR-TRANSL-OFFICIAL-32-151,rus_ukr,3-2,positive,3,True,True,16667 | 16667 | 16667
S-RUS-UKR-TRANSL-OFFICIAL-32-152,S-RUS-UKR-TRANSL-OFFICIAL-32-152,rus_ukr,3-2,positive,3,True,True,40133 | 40133 | 40133
S-RUS-UKR-TRANSL-OFFICIAL-32-153,S-RUS-UKR-TRANSL-OFFICIAL-32-153,rus_ukr,3-2,positive,3,True,True,16601 | 16601 | 16601
S-RUS-UKR-TRANSL-OFFICIAL-32-154,S-RUS-UKR-TRANSL-OFFICIAL-32-154,rus_ukr,3-2,positive,3,True,True,35451 | 35451 | 35451
S-RUS-UKR-TRANSL-OFFICIAL-32-155,S-RUS-UKR-TRANSL-OFFICIAL-32-155,rus_ukr,3-2,positive,3,True,True,9762 | 9762 | 9762
S-RUS-UKR-TRANSL-OFFICIAL-32-156,S-RUS-UKR-TRANSL-OFFICIAL-32-156,rus_ukr,3-2,positive,3,True,True,36896 | 36896 | 36896
S-RUS-UKR-TRANSL-OFFICIAL-33-001,S-RUS-UKR-TRANSL-OFFICIAL-33-001,rus_ukr,3-3,positive,3,True,True,36763 | 36763 | 36763
S-RUS-UKR-TRANSL-OFFICIAL-33-002,S-RUS-UKR-TRANSL-OFFICIAL-33-002,rus_ukr,3-3,positive,3,True,True,44540 | 44540 | 44540
S-RUS-UKR-TRANSL-OFFICIAL-33-003,S-RUS-UKR-TRANSL-OFFICIAL-33-003,rus_ukr,3-3,positive,3,True,True,32745 | 32745 | 32745
S-RUS-UKR-TRANSL-OFFICIAL-33-004,S-RUS-UKR-TRANSL-OFFICIAL-33-004,rus_ukr,3-3,positive,3,True,True,37844 | 37844 | 37844
S-RUS-UKR-TRANSL-OFFICIAL-33-005,S-RUS-UKR-TRANSL-OFFICIAL-33-005,rus_ukr,3-3,positive,3,True,True,30517 | 30517 | 30517
S-RUS-UKR-TRANSL-OFFICIAL-33-006,S-RUS-UKR-TRANSL-OFFICIAL-33-006,rus_ukr,3-3,positive,3,True,True,50216 | 50216 | 50216
S-RUS-UKR-TRANSL-OFFICIAL-33-007,S-RUS-UKR-TRANSL-OFFICIAL-33-007,rus_ukr,3-3,positive,3,True,True,42196 | 42196 | 42196
S-RUS-UKR-TRANSL-OFFICIAL-33-008,S-RUS-UKR-TRANSL-OFFICIAL-33-008,rus_ukr,3-3,positive,3,True,True,35226 | 35226 | 35226
S-RUS-UKR-TRANSL-OFFICIAL-33-009,S-RUS-UKR-TRANSL-OFFICIAL-33-009,rus_ukr,3-3,positive,3,True,True,20920 | 20920 | 20920
S-RUS-UKR-TRANSL-OFFICIAL-33-010,S-RUS-UKR-TRANSL-OFFICIAL-33-010,rus_ukr,3-3,positive,3,True,True,35399 | 35399 | 35399
S-RUS-UKR-TRANSL-OFFICIAL-33-011,S-RUS-UKR-TRANSL-OFFICIAL-33-011,rus_ukr,3-3,positive,3,True,True,35414 | 35414 | 35414
S-RUS-UKR-TRANSL-OFFICIAL-33-012,S-RUS-UKR-TRANSL-OFFICIAL-33-012,rus_ukr,3-3,positive,3,True,True,45862 | 45862 | 45862
S-RUS-UKR-TRANSL-OFFICIAL-33-013,S-RUS-UKR-TRANSL-OFFICIAL-33-013,rus_ukr,3-3,positive,3,True,True,34577 | 34577 | 34577
S-RUS-UKR-TRANSL-OFFICIAL-33-014,S-RUS-UKR-TRANSL-OFFICIAL-33-014,rus_ukr,3-3,positive,3,True,True,37812 | 37812 | 37812
S-RUS-UKR-TRANSL-OFFICIAL-33-015,S-RUS-UKR-TRANSL-OFFICIAL-33-015,rus_ukr,3-3,positive,3,True,True,37853 | 37853 | 37853
S-RUS-UKR-TRANSL-OFFICIAL-33-016,S-RUS-UKR-TRANSL-OFFICIAL-33-016,rus_ukr,3-3,positive,3,True,True,37178 | 37178 | 37178
S-RUS-UKR-TRANSL-OFFICIAL-33-017,S-RUS-UKR-TRANSL-OFFICIAL-33-017,rus_ukr,3-3,positive,3,True,True,48774 | 48774 | 48774
S-RUS-UKR-TRANSL-OFFICIAL-33-018,S-RUS-UKR-TRANSL-OFFICIAL-33-018,rus_ukr,3-3,positive,3,True,True,37116 | 37116 | 37116
S-RUS-UKR-TRANSL-OFFICIAL-33-019,S-RUS-UKR-TRANSL-OFFICIAL-33-019,rus_ukr,3-3,positive,3,True,True,50272 | 50272 | 50272
S-RUS-UKR-TRANSL-OFFICIAL-33-020,S-RUS-UKR-TRANSL-OFFICIAL-33-020,rus_ukr,3-3,positive,3,True,True,39215 | 39215 | 39215
S-RUS-UKR-TRANSL-OFFICIAL-33-021,S-RUS-UKR-TRANSL-OFFICIAL-33-021,rus_ukr,3-3,positive,3,True,True,50230 | 50230 | 50230
S-RUS-UKR-TRANSL-OFFICIAL-33-022,S-RUS-UKR-TRANSL-OFFICIAL-33-022,rus_ukr,3-3,positive,3,True,True,35463 | 35463 | 35463
S-RUS-UKR-TRANSL-OFFICIAL-33-023,S-RUS-UKR-TRANSL-OFFICIAL-33-023,rus_ukr,3-3,positive,3,True,True,51948 | 51948 | 51948
S-RUS-UKR-TRANSL-OFFICIAL-33-024,S-RUS-UKR-TRANSL-OFFICIAL-33-024,rus_ukr,3-3,positive,3,True,True,45702 | 45702 | 45702
S-RUS-UKR-TRANSL-OFFICIAL-33-025,S-RUS-UKR-TRANSL-OFFICIAL-33-025,rus_ukr,3-3,positive,3,True,True,31454 | 31454 | 31454
S-RUS-UKR-TRANSL-OFFICIAL-33-026,S-RUS-UKR-TRANSL-OFFICIAL-33-026,rus_ukr,3-3,positive,3,True,True,35610 | 35610 | 35610
S-RUS-UKR-TRANSL-OFFICIAL-33-027,S-RUS-UKR-TRANSL-OFFICIAL-33-027,rus_ukr,3-3,positive,3,True,True,35013 | 35013 | 35013
S-RUS-UKR-TRANSL-OFFICIAL-33-028,S-RUS-UKR-TRANSL-OFFICIAL-33-028,rus_ukr,3-3,positive,3,True,True,51852 | 51852 | 51852
S-RUS-UKR-TRANSL-OFFICIAL-33-029,S-RUS-UKR-TRANSL-OFFICIAL-33-029,rus_ukr,3-3,positive,3,True,True,50404 | 50404 | 50404
S-RUS-UKR-TRANSL-OFFICIAL-33-030,S-RUS-UKR-TRANSL-OFFICIAL-33-030,rus_ukr,3-3,positive,3,True,True,35501 | 35501 | 35501
S-RUS-UKR-TRANSL-OFFICIAL-33-031,S-RUS-UKR-TRANSL-OFFICIAL-33-031,rus_ukr,3-3,positive,3,True,True,34658 | 34658 | 34658
S-RUS-UKR-TRANSL-OFFICIAL-33-032,S-RUS-UKR-TRANSL-OFFICIAL-33-032,rus_ukr,3-3,positive,3,True,True,37003 | 37003 | 37003
S-RUS-UKR-TRANSL-OFFICIAL-33-033,S-RUS-UKR-TRANSL-OFFICIAL-33-033,rus_ukr,3-3,positive,3,True,True,48767 | 48767 | 48767
S-RUS-UKR-TRANSL-OFFICIAL-33-034,S-RUS-UKR-TRANSL-OFFICIAL-33-034,rus_ukr,3-3,positive,3,True,True,36793 | 36793 | 36793
S-RUS-UKR-TRANSL-OFFICIAL-33-035,S-RUS-UKR-TRANSL-OFFICIAL-33-035,rus_ukr,3-3,positive,3,True,True,38078 | 38078 | 38078
S-RUS-UKR-TRANSL-OFFICIAL-33-036,S-RUS-UKR-TRANSL-OFFICIAL-33-036,rus_ukr,3-3,positive,3,True,True,36792 | 36792 | 36792
S-RUS-UKR-TRANSL-OFFICIAL-33-037,S-RUS-UKR-TRANSL-OFFICIAL-33-037,rus_ukr,3-3,positive,3,True,True,35603 | 35603 | 35603
S-RUS-UKR-TRANSL-OFFICIAL-33-038,S-RUS-UKR-TRANSL-OFFICIAL-33-038,rus_ukr,3-3,positive,3,True,True,36786 | 36786 | 36786
S-RUS-UKR-TRANSL-OFFICIAL-33-039,S-RUS-UKR-TRANSL-OFFICIAL-33-039,rus_ukr,3-3,positive,3,True,True,9761 | 9761 | 9761
